 1000. 3.897833943032872E-21 2.8074643838442985 1.1495767098019979E-35 -5.99915261380663E-20 2.0709735000000002E-20 -3.928179113806629E-20 -1.1495767098019979E-35
 1000. 1.5230887946520442E-13 2.8074938765504167 4.492001136248028E-28 -5.99913808756025E-20 2.0709735000000002E-20 -3.9281645875602496E-20 1.4481326368362705E-25
 1000. 3.0458376638693755E-13 2.8075233692565353 1.3475000646733926E-27 -5.999123516551244E-20 2.0709735000000002E-20 -3.9281500165512436E-20 2.896250537925082E-25
 1000. 4.568246710850391E-13 2.8075528619626535 2.694799641868055E-27 -5.999108900789617E-20 2.0709735000000002E-20 -3.9281354007896165E-20 4.344353704858605E-25
 1000. 6.090315998514472E-13 2.807582354668772 4.4909986409919364E-27 -5.999094240285402E-20 2.0709735000000002E-20 -3.928120740285401E-20 5.7924421363898785E-25
 1000. 7.612045590105846E-13 2.8076118473748903 6.735996876480618E-27 -5.999079535048605E-20 2.0709735000000002E-20 -3.9281060350486043E-20 7.24051583373357E-25
 1000. 9.13343554898091E-13 2.807641340081009 9.429694181455197E-27 -5.999064785089231E-20 2.0709735000000002E-20 -3.928091285089231E-20 8.68857479803786E-25
 1000. 1.065448593835915E-12 2.807670832787127 1.2571990407681906E-26 -5.999049990417309E-20 2.0709735000000002E-20 -3.928076490417309E-20 1.0136619027977443E-24
 1000. 1.2175196821592442E-12 2.8077003254932458 1.6162785425611162E-26 -5.99903515104284E-20 2.0709735000000002E-20 -3.92806165104284E-20 1.1584648524688316E-24
 1000. 1.3695568261895831E-12 2.807729818199364 2.020197912433721E-26 -5.999020266975838E-20 2.0709735000000002E-20 -3.9280467669758377E-20 1.3032663287916337E-24
 1000. 1.5215600322544766E-12 2.8077593109054826 2.4689471411615934E-26 -5.999005338226309E-20 2.0709735000000002E-20 -3.9280318382263087E-20 1.4480663317942973E-24
 1000. 1.6735293066747743E-12 2.8077888036116008 2.962516221384512E-26 -5.998990364804266E-20 2.0709735000000002E-20 -3.928016864804265E-20 1.5928648614261414E-24
 1000. 1.8254646557300154E-12 2.8078182963177194 3.500895147594261E-26 -5.998975346719688E-20 2.0709735000000002E-20 -3.9280018467196874E-20 1.737661917942966E-24
 1000. 1.9773660858338634E-12 2.8078477890238376 4.084073916174187E-26 -5.998960283982606E-20 2.0709735000000002E-20 -3.9279867839826055E-20 1.882457501076098E-24
 1000. 2.129233603263555E-12 2.807877281729956 4.7120425253589645E-26 -5.998945176602997E-20 2.0709735000000002E-20 -3.927971676602997E-20 2.027251611067984E-24
 1000. 2.2810672143335307E-12 2.8079067744360744 5.384790975245568E-26 -5.998930024590873E-20 2.0709735000000002E-20 -3.927956524590872E-20 2.172044247817444E-24
 1000. 2.4328669253681E-12 2.807936267142193 6.10230926779618E-26 -5.998914827956227E-20 2.0709735000000002E-20 -3.9279413279562266E-20 2.3168354113490927E-24
 1000. 2.5846327426776704E-12 2.807965759848311 6.864587406834093E-26 -5.998899586709035E-20 2.0709735000000002E-20 -3.927926086709035E-20 2.461625101873563E-24
 1000. 2.7363646725842046E-12 2.80799525255443 7.67161539804712E-26 -5.998884300859318E-20 2.0709735000000002E-20 -3.9279108008593175E-20 2.6064133191374714E-24
 1000. 2.8880627213975837E-12 2.808024745260548 8.523383248984027E-26 -5.998868970417049E-20 2.0709735000000002E-20 -3.927895470417049E-20 2.751200063314196E-24
 1000. 3.039726895437378E-12 2.8080542379666666 9.419880969057392E-26 -5.998853595392217E-20 2.0709735000000002E-20 -3.9278800953922164E-20 2.8959853344381067E-24
 1000. 3.1913572010094873E-12 2.808083730672785 1.0361098569539573E-25 -5.998838175794817E-20 2.0709735000000002E-20 -3.927864675794817E-20 3.0407691324286784E-24
 1000. 3.342953644380423E-12 2.8081132233789035 1.1347026063551094E-25 -5.99882271163482E-20 2.0709735000000002E-20 -3.9278492116348194E-20 3.185551457463757E-24
 1000. 3.4945162319571433E-12 2.8081427160850216 1.2377653466102063E-25 -5.998807202922222E-20 2.0709735000000002E-20 -3.927833702922222E-20 3.330332309413404E-24
 1000. 3.6460449700021115E-12 2.8081722087911403 1.3452970794049556E-25 -5.998791649666986E-20 2.0709735000000002E-20 -3.927818149666986E-20 3.475111688490321E-24
 1000. 3.797539864820068E-12 2.8082017014972585 1.457296806611009E-25 -5.998776051879115E-20 2.0709735000000002E-20 -3.927802551879115E-20 3.619889594479358E-24
 1000. 3.949000922721957E-12 2.808231194203377 1.5737635302861453E-25 -5.998760409568572E-20 2.0709735000000002E-20 -3.927786909568572E-20 3.764666027543972E-24
 1000. 4.100428150008613E-12 2.8082606869094953 1.6946962526739713E-25 -5.998744722745337E-20 2.0709735000000002E-20 -3.9277712227453365E-20 3.909440987660521E-24
 1000. 4.251821552988573E-12 2.808290179615614 1.8200939762041502E-25 -5.998728991419388E-20 2.0709735000000002E-20 -3.9277554914193874E-20 4.054214474798794E-24
 1000. 4.403181137962125E-12 2.808319672321732 1.9499557034921572E-25 -5.99871321560067E-20 2.0709735000000002E-20 -3.9277397156006697E-20 4.198986489247034E-24
 1000. 4.554506911233889E-12 2.8083491650278507 2.0842804373394084E-25 -5.998697395299179E-20 2.0709735000000002E-20 -3.927723895299179E-20 4.343757030769337E-24
 1000. 4.70579887910162E-12 2.808378657733969 2.223067180733057E-25 -5.998681530524888E-20 2.0709735000000002E-20 -3.927708030524888E-20 4.488526099339927E-24
 1000. 4.857057047871354E-12 2.8084081504400875 2.366314936846239E-25 -5.998665621287738E-20 2.0709735000000002E-20 -3.927692121287738E-20 4.633293695227394E-24
