 5000. -9.365466300345936E-21 2.8517256248507814 -2.3475608346594876E-35 -5.93223827108904E-20 1.0354867500000001E-19 4.4226292289109605E-20 2.3475608346594876E-35
 5000. 9.334145590336803E-14 2.8517506909901424 2.3397097070836357E-28 -5.932177581413504E-20 1.0354867500000001E-19 4.4226899185864966E-20 6.066627843896368E-25
 5000. 1.866643462832606E-13 2.8517757571295035 7.018664224764327E-28 -5.93211686887654E-20 1.0354867500000001E-19 4.42275063112346E-20 1.2133202585742926E-24
 5000. 2.7996866473256017E-13 2.8518008232688645 1.403639779168554E-27 -5.932056133482792E-20 1.0354867500000001E-19 4.422811366517209E-20 1.8199724227031545E-24
 5000. 3.732544142118724E-13 2.8518258894082256 2.3392444955457786E-27 -5.931995375236906E-20 1.0354867500000001E-19 4.422872124763095E-20 2.4266192768463643E-24
 5000. 4.665215976787938E-13 2.8518509555475866 3.508634033782709E-27 -5.931934594143516E-20 1.0354867500000001E-19 4.422932905856485E-20 3.033260821211095E-24
 5000. 5.597702180908607E-13 2.851876021686948 4.9117618634673506E-27 -5.931873790207265E-20 1.0354867500000001E-19 4.422993709792736E-20 3.6398970558887734E-24
 5000. 6.530002784040444E-13 2.851901087826309 6.548581461597187E-27 -5.931812963432826E-20 1.0354867500000001E-19 4.423054536567174E-20 4.246527980674527E-24
 5000. 7.462117815778975E-13 2.85192615396567 8.419046312588158E-27 -5.931752113824808E-20 1.0354867500000001E-19 4.4231153861751924E-20 4.853153596006064E-24
 5000. 8.394047305665857E-13 2.851951220105031 1.0523109908261156E-26 -5.931691241387871E-20 1.0354867500000001E-19 4.42317625861213E-20 5.459773901784061E-24
 5000. 9.325791283266223E-13 2.8519762862443923 1.2860725747847911E-26 -5.931630346126645E-20 1.0354867500000001E-19 4.4232371538733556E-20 6.066388898202707E-24
 5000. 1.025734977814099E-12 2.8520013523837533 1.5431847337989933E-26 -5.931569428045787E-20 1.0354867500000001E-19 4.423298071954214E-20 6.672998585196004E-24
 5000. 1.1188722819827606E-12 2.8520264185231143 1.8236428192732631E-26 -5.931508487149916E-20 1.0354867500000001E-19 4.423359012850085E-20 7.279602963051663E-24
 5000. 1.2119910437898723E-12 2.8520514846624754 2.1274421833534136E-26 -5.931447523443687E-20 1.0354867500000001E-19 4.423419976556314E-20 7.886202031700907E-24
 5000. 1.3050912661875536E-12 2.8520765508018364 2.4545781789252403E-26 -5.931386536931728E-20 1.0354867500000001E-19 4.423480963068273E-20 8.492795791332373E-24
 5000. 1.3981729521295193E-12 2.8521016169411975 2.805046159614921E-26 -5.931325527618679E-20 1.0354867500000001E-19 4.423541972381322E-20 9.09938424201896E-24
