 -3.21897002099227E-9 5.76E-10 3.084505587642854 1.0286294684770707E-25 -4.8259938677352844E-20 -6.666401610769435E-32 -4.8259938677419505E-20 -1.0286301350895727E-25 -1.0286294684770707E-25
 0.004152626491189423 5.76E-10 3.0845073734579036 2.0572589369541415E-25 -4.8259835814389396E-20 8.599979418651279E-26 -4.825974981459521E-20 -1.6863136061605343E-26 -1.0286293024777684E-25
 0.008304818006926819 5.76E-10 3.0845091592729528 3.085888405431212E-25 -4.825973295139274E-20 1.719905801466826E-25 -4.825956096081259E-20 6.912769971039962E-26 -1.0286288043759212E-25
 0.012456571327472724 5.76E-10 3.0845109450880024 4.114517873908283E-25 -4.825963008836293E-20 2.5797229120055834E-25 -4.825937211607173E-20 1.5510949372279815E-25 -1.0286279747733825E-25
 0.016607886443990076 5.76E-10 3.0845127309030516 5.143147342385354E-25 -4.825952722529993E-20 3.439449271651268E-25 -4.825918328037276E-20 2.410822458431826E-25 -1.0286268132488549E-25
 0.020758763390669094 5.76E-10 3.084514516718101 6.171776810862424E-25 -4.825942436220376E-20 4.299084887484584E-25 -4.825899445371501E-20 3.2704595674562846E-25 -1.0286253200430793E-25
 0.024909202134469892 5.76E-10 3.084516302533151 7.200406279339495E-25 -4.8259321499074383E-20 5.158629752663059E-25 -4.825880563609912E-20 4.130006257921714E-25 -1.0286234947347589E-25
 0.029059202696136675 5.76E-10 3.0845180883482 8.229035747816565E-25 -4.825921863591182E-20 6.018083871482761E-25 -4.825861682752467E-20 4.989462533920716E-25 -1.028621337564635E-25
 0.03320876509641372 5.76E-10 3.0845198741632496 9.257665216293635E-25 -4.825911577271611E-20 6.877447248239776E-25 -4.8258428027991284E-20 5.848828399305149E-25 -1.0286188489540047E-25
 0.03735788932108558 5.76E-10 3.0845216599782987 1.0286294684770706E-24 -4.8259012909487245E-20 7.736719879990123E-25 -4.825823923749925E-20 6.70810385118612E-25 -1.0286160287824974E-25
 0.041506575385518135 5.76E-10 3.0845234457933484 1.1314924153247776E-24 -4.825891004622519E-20 8.595901769916035E-25 -4.8258050456048195E-20 7.567288893234931E-25 -1.0286128766890012E-25
 0.04565482330238809 5.76E-10 3.084525231608398 1.2343553621724847E-24 -4.825880718292999E-20 9.454992920642824E-25 -4.825786168363793E-20 8.4263835274377E-25 -1.028609393215184E-25
 0.049802633038655474 5.76E-10 3.084527017423447 1.3372183090201917E-24 -4.825870431960159E-20 1.0313993325327997E-24 -4.825767292026905E-20 9.285387747715707E-25 -1.028605577638822E-25
 0.053950004660781356 5.76E-10 3.0845288032384968 1.4400812558678987E-24 -4.825860145624012E-20 1.1172902997735468E-24 -4.8257484165940347E-20 1.0144301566286572E-24 -1.028601431464548E-25
 0.058096938114212036 5.76E-10 3.084530589053546 1.5429442027156058E-24 -4.825849859284541E-20 1.203172192656731E-24 -4.825729542065275E-20 1.1003124973761387E-24 -1.0285969528266174E-25
 0.0622434334438949 5.76E-10 3.0845323748685956 1.6458071495633128E-24 -4.825839572941764E-20 1.2890450121132008E-24 -4.8257106684405526E-20 1.1861857977542945E-24 -1.0285921435907747E-25
 0.06638949064637141 5.76E-10 3.084534160683645 1.74867009641102E-24 -4.82582928659567E-20 1.3749087580713307E-24 -4.825691795719863E-20 1.2720500578052542E-24 -1.0285870026736844E-25
 0.07053510970204768 5.76E-10 3.0845359464986943 1.851533043258727E-24 -4.8258190002462604E-20 1.4607634301253366E-24 -4.825672923903248E-20 1.3579052771077206E-24 -1.028581530195719E-25
 0.07468029064511432 5.76E-10 3.084537732313744 1.9543959901064343E-24 -4.825808713893536E-20 1.5466090289832966E-24 -4.825654052990638E-20 1.4437514563598434E-24 -1.0285757262170619E-25
 0.07882503345597744 5.76E-10 3.084539518128793 2.0572589369541415E-24 -4.825798427537501E-20 1.632445554239427E-24 -4.8256351829820773E-20 1.5295885951162513E-24 -1.0285695912191956E-25
 0.08296933814731389 5.76E-10 3.0845413039438427 2.1601218838018488E-24 -4.82578814117815E-20 1.7182730061562617E-24 -4.8256163138775346E-20 1.6154166936959264E-24 -1.028563124600267E-25
 0.08711320475600359 5.76E-10 3.0845430897588924 2.262984830649556E-24 -4.8257778548154914E-20 1.804091385497574E-24 -4.8255974456769415E-20 1.701235752778963E-24 -1.0285563272028704E-25
 0.09125663325438499 5.76E-10 3.0845448755739415 2.3658477774972632E-24 -4.825767568449515E-20 1.8899006916905008E-24 -4.825578578380346E-20 1.787045771883878E-24 -1.028549198064041E-25
 0.09539962364168884 5.76E-10 3.084546661388991 2.4687107243449704E-24 -4.825757282080233E-20 1.975700924719111E-24 -4.8255597119877614E-20 1.872846750884283E-24 -1.0285417383272995E-25
 0.09954217594403818 5.76E-10 3.0845484472040403 2.5715736711926777E-24 -4.8257469957076354E-20 2.0614920851244056E-24 -4.8255408464991227E-20 1.9586386904241603E-24 -1.028533947029681E-25
 0.10368429015259611 5.76E-10 3.08455023301909 2.674436618040385E-24 -4.8257367093317274E-20 2.147274172723375E-24 -4.825521981914455E-20 2.0444215902507317E-24 -1.0285258247128533E-25
 0.1078259662746611 5.76E-10 3.0845520188341395 2.777299564888092E-24 -4.82572642295251E-20 2.2330471876671688E-24 -4.8255031182337435E-20 2.130195450520479E-24 -1.0285173714370018E-25
 0.11196720433366705 5.76E-10 3.0845538046491887 2.8801625117357993E-24 -4.8257161365699804E-20 2.3188111304410964E-24 -4.825484255456936E-20 2.2159602717449777E-24 -1.0285085869613851E-25
