 1000. -2.E-9 2.6214817878607892
 1000. -1.9998682634152407E-9 2.6214887296250406
 1000. -1.999736526830481E-9 2.621495671708777
 1000. -1.999604790245722E-9 2.6215026141147275
 1000. -1.9994730536609625E-9 2.621509556837432
 1000. -1.9993413170762027E-9 2.6215164998823504
 1000. -1.9992095804914433E-9 2.621523443246754
 1000. -1.9990778439066843E-9 2.6215303869333715
 1000. -1.998946107321925E-9 2.6215373309394723
 1000. -1.998814370737165E-9 2.621544275265058
 1000. -1.998682634152406E-9 2.6215512199101276
 1000. -1.9985508975676466E-9 2.6215581648774116
 1000. -1.998419160982887E-9 2.6215651101669097
 1000. -1.998287424398128E-9 2.6215720557731625
 1000. -1.9981556878133684E-9 2.6215790017016296
 1000. -1.9980239512286086E-9 2.621585947952309
 1000. -1.9978922146438496E-9 2.6215928945224753
 1000. -1.99776047805909E-9 2.6215998414121247
 1000. -1.9976287414743304E-9 2.621606788623988
 1000. -1.997497004889571E-9 2.621613736155335
 1000. -1.997365268304812E-9 2.6216206840088976
 1000. -1.997233531720052E-9 2.621627632181945
 1000. -1.9971017951352927E-9 2.621634580674474
 1000. -1.9969700585505337E-9 2.621641529489219
 1000. -1.9968383219657743E-9 2.6216484786261782
 1000. -1.9967065853810145E-9 2.6216554280826223
 1000. -1.9965748487962555E-9 2.6216623778612806
 1000. -1.996443112211496E-9 2.621669327959422
 1000. -1.9963113756267363E-9 2.6216762783770484
 1000. -1.9961796390419773E-9 2.6216832291196193
 1000. -1.996047902457218E-9 2.621690180181675
 1000. -1.995916165872458E-9 2.621697131563214
 1000. -1.9957844292876986E-9 2.621704083266968
 1000. -1.9956526927029396E-9 2.621711035292936
 1000. -1.99552095611818E-9 2.6217179876383874
 1000. -1.9953892195334204E-9 2.6217249403060556
 1000. -1.9952574829486614E-9 2.621731893293206
 1000. -1.995125746363902E-9 2.6217388466025717
 1000. -1.994994009779142E-9 2.6217458002341516
 1000. -1.994862273194383E-9 2.6217527541879475
 1000. -1.9947305366096238E-9 2.6217597084612256
 1000. -1.994598800024864E-9 2.621766663056719
 1000. -1.994467063440105E-9 2.621773617971697
 1000. -1.9943353268553456E-9 2.6217805732088877
 1000. -1.9942035902705857E-9 2.6217875287682952
 1000. -1.9940718536858263E-9 2.621794484649916
 1000. -1.9939401171010673E-9 2.621801440853752
 1000. -1.9938083805163075E-9 2.6218083973770714
 1000. -1.993676643931548E-9 2.6218153542226057
 1000. -1.993544907346789E-9 2.621822311390356
 1000. -1.9934131707620297E-9 2.6218292688775877
 1000. -1.99328143417727E-9 2.6218362266870363
 1000. -1.993149697592511E-9 2.6218431848214285
 1000. -1.9930179610077515E-9 2.6218501432753056
 1000. -1.9928862244229917E-9 2.621857102051397
 1000. -1.9927544878382327E-9 2.6218640611469723
 1000. -1.9926227512534732E-9 2.621871020567494
 1000. -1.9924910146687134E-9 2.621877980307498
 1000. -1.992359278083954E-9 2.621884940372448
 1000. -1.992227541499195E-9 2.6218919007568813
 1000. -1.992095804914435E-9 2.6218988614635306
 1000. -1.9919640683296758E-9 2.6219058224923932
 1000. -1.991832331744917E-9 2.621912783843471
 1000. -1.991700595160157E-9 2.621919745516763
 1000. -1.9915688585753976E-9 2.6219267075122703
 1000. -1.9914371219906386E-9 2.6219336698272615
 1000. -1.991305385405879E-9 2.621940632467197
 1000. -1.9911736488211193E-9 2.621947595429349
 1000. -1.9910419122363603E-9 2.621954558713713
 1000. -1.990910175651601E-9 2.6219615223202934
 1000. -1.990778439066841E-9 2.6219684862463577
 1000. -1.9906467024820817E-9 2.6219754504973665
 1000. -1.9905149658973227E-9 2.6219824150705913
 1000. -1.990383229312563E-9 2.6219893799660285
 1000. -1.9902514927278035E-9 2.621996345183682
 1000. -1.9901197561430445E-9 2.6220033107235494
 1000. -1.9899880195582847E-9 2.6220102765856312
 1000. -1.9898562829735253E-9 2.622017242769929
 1000. -1.9897245463887663E-9 2.6220242092764403
 1000. -1.989592809804007E-9 2.622031176107898
 1000. -1.989461073219247E-9 2.6220381432588376
 1000. -1.989329336634488E-9 2.6220451107347236
 1000. -1.9891976000497286E-9 2.622052078532823
 1000. -1.989065863464969E-9 2.6220590466531393
 1000. -1.9889341268802094E-9 2.62206601509567
 1000. -1.9888023902954504E-9 2.622072983863144
 1000. -1.9886706537106906E-9 2.622079952950104
 1000. -1.988538917125931E-9 2.6220869223620067
 1000. -1.988407180541172E-9 2.6220938920961263
 1000. -1.9882754439564124E-9 2.6221008621524584
 1000. -1.988143707371653E-9 2.6221078325337386
 1000. -1.988011970786894E-9 2.622114803234501
 1000. -1.987880234202134E-9 2.6221217742602088
 1000. -1.9877484976173747E-9 2.6221287456081317
 1000. -1.9876167610326157E-9 2.622135717280999
 1000. -1.9874850244478563E-9 2.6221426892760817
 1000. -1.9873532878630965E-9 2.6221496615933777
 1000. -1.987221551278337E-9 2.6221566342328906
 1000. -1.987089814693578E-9 2.622163607197346
 1000. -1.9869580781088183E-9 2.622170580484018
 1000. -1.986826341524059E-9 2.622177554095635
 1000. -1.9866946049393E-9 2.622184528029466
 1000. -1.98656286835454E-9 2.6221915022855127
 1000. -1.9864311317697806E-9 2.6221984768637716
 1000. -1.9862993951850216E-9 2.6222054517669786
 1000. -1.986167658600262E-9 2.6222124269951284
 1000. -1.9860359220155024E-9 2.622219402545495
 1000. -1.985904185430743E-9 2.622226378418076
 1000. -1.985772448845984E-9 2.6222333546156005
 1000. -1.985640712261224E-9 2.622240331135341
 1000. -1.9855089756764648E-9 2.622247307977296
 1000. -1.9853772390917058E-9 2.6222542851469255
 1000. -1.985245502506946E-9 2.62226126263604
 1000. -1.9851137659221865E-9 2.6222682404501
 1000. -1.9849820293374276E-9 2.6222752185891043
 1000. -1.9848502927526677E-9 2.6222821970503247
 1000. -1.9847185561679083E-9 2.6222891758364897
 1000. -1.9845868195831493E-9 2.622296154944869
 1000. -1.9844550829983895E-9 2.6223031343781935
 1000. -1.98432334641363E-9 2.6223101141337324
 1000. -1.9841916098288707E-9 2.6223170942142175
 1000. -1.9840598732441113E-9 2.622324074616916
 1000. -1.983928136659352E-9 2.622331055344561
 1000. -1.9837964000745925E-9 2.6223380363971502
 1000. -1.9836646634898335E-9 2.6223450177719547
 1000. -1.9835329269050736E-9 2.6223519994717046
 1000. -1.9834011903203142E-9 2.622358981496399
 1000. -1.9832694537355552E-9 2.6223659638433086
 1000. -1.9831377171507954E-9 2.6223729465151626
 1000. -1.983005980566036E-9 2.622379929511963
 1000. -1.982874243981277E-9 2.6223869128309767
 1000. -1.982742507396517E-9 2.6223938964749367
 1000. -1.9826107708117578E-9 2.622400880443843
 1000. -1.9824790342269984E-9 2.622407864734962
 1000. -1.982347297642239E-9 2.622414849351027
 1000. -1.9822155610574796E-9 2.6224218342920365
 1000. -1.98208382447272E-9 2.6224288195579915
 1000. -1.981952087887961E-9 2.6224358051461616
 1000. -1.9818203513032013E-9 2.6224427910620074
 1000. -1.981688614718442E-9 2.6224497773000675
 1000. -1.981556878133683E-9 2.6224567638603427
 1000. -1.981425141548923E-9 2.6224637507482944
 1000. -1.9812934049641637E-9 2.62247073796119
 1000. -1.9811616683794047E-9 2.6224777254963003
 1000. -1.981029931794645E-9 2.6224847133563562
 1000. -1.9808981952098855E-9 2.6224917015413585
 1000. -1.980766458625126E-9 2.6224986900513043
 1000. -1.9806347220403667E-9 2.6225056788861956
 1000. -1.9805029854556073E-9 2.622512668043302
 1000. -1.980371248870848E-9 2.622519657528084
 1000. -1.980239512286089E-9 2.6225266473350812
 1000. -1.980107775701329E-9 2.622533637469753
